#{"t_start": 1781192784.7854083, "env_id": "None"}
r,l,t,distance_mm,is_success
15.633821,5,4.538576,4.372156359348302,True
14.054932,6,4.539462,4.590268048349945,True
14.706431,5,4.540225,1.7758343605418798,True
15.841081,7,4.541254,4.426813135956121,True
14.45391,6,4.542148,1.2566454813099839,True
13.914448,7,4.543173,5.627254900503075,True
14.210058,6,4.544218,6.774596445985865,True
13.319404,2,4.544611,5.529248603367355,True
15.784535,6,4.545522,7.949474246196869,True
13.951055,4,4.54615,5.410422943668564,True
14.059029,2,4.5465,4.94806739447379,True
15.698752,6,4.547391,6.626367154578731,True
14.404205,6,4.548288,7.187569512443197,True
13.84316,5,4.549048,4.712039496695291,True
13.891331,5,4.54981,6.030183488572511,True
13.442333,3,4.550292,5.543211864604545,True
13.59755,4,4.550915,6.165900992137075,True
14.607396,2,4.55126,4.022981566514023,True
13.685144,8,4.552413,1.2154743713201948,True
13.21469,2,4.552765,6.117832425732303,True
13.455183,4,4.553379,4.810930693843249,True
14.26942,4,4.553995,5.984838605090791,True
16.155194,5,4.554743,2.2730195738529786,True
14.315374,3,4.555223,3.886324918618157,True
13.620441,5,4.555974,7.600245241235072,True
14.160228,5,4.556732,1.579890193098116,True
13.253921,2,4.557078,2.9187272323030786,True
14.572348,6,4.557961,4.793025058231789,True
14.857477,3,4.55844,5.7819431023001,True
14.639104,3,4.558923,4.647219555093312,True
16.075894,6,4.559817,4.3345124325369095,True
13.625674,3,4.560297,5.764391348048877,True
14.723208,2,4.560638,7.349715747757709,True
12.899211,4,4.561269,7.310971384921932,True
14.07135,6,4.562159,7.028342693199291,True
15.177139,3,4.562644,3.1442325656206322,True
14.821415,3,4.563127,6.601103141573025,True
14.0143,9,4.564404,4.622991110281523,True
14.033252,7,4.565432,4.511024523617838,True
15.273977,3,4.565919,6.075813924764326,True
14.200737,8,4.56707,7.855599042516535,True
13.256165,1,4.567278,6.265030102743837,True
14.321329,4,4.567897,6.216415277376424,True
14.778002,2,4.568239,4.684351564706333,True
15.323494,5,4.568994,4.883473621295932,True
12.785595,3,4.569475,7.616892744514549,True
14.296447,5,4.570225,6.887807891008666,True
13.92399,7,4.571249,7.152198967344136,True
14.141348,5,4.572006,5.23482580920946,True
15.920741,6,4.572897,5.767297197958041,True
13.155277,3,4.573383,6.0343984181317385,True
14.961778,5,4.574137,7.85572844462656,True
13.269653,4,4.574764,4.256553514729362,True
13.163035,2,4.575111,5.701081658061826,True
13.911734,4,4.575736,6.982708318296756,True
13.852312,5,4.576486,7.553600610610727,True
14.879227,6,4.577373,4.696346369880156,True
14.113862,4,4.577995,7.674304861367076,True
14.110192,6,4.57888,6.141805212371092,True
14.324182,7,4.579909,3.3382727862737918,True
14.46273,3,4.580391,7.022063958521766,True
14.757164,3,4.580871,0.9181908723454012,True
13.790787,3,4.581354,3.718392942330379,True
13.633115,3,4.581838,6.521258667579972,True
14.006292,4,4.58245,4.76550427620963,True
13.633817,4,4.583071,7.375274479903405,True
14.311868,6,4.58396,6.060110831121346,True
15.101141,5,4.584714,6.364587550023313,True
13.785916,3,4.585196,7.108766276730346,True
13.33118,2,4.585536,6.50486953074516,True
13.638178,8,4.586697,7.211829213330399,True
12.19101,5,4.587449,6.173674457338218,True
13.04246,3,4.587935,6.710305552272231,True
13.751449,4,4.588548,3.7336510847997846,True
15.01982,2,4.588895,7.231657706796922,True
14.931193,9,4.590193,5.396119919894339,True
14.694433,6,4.591089,3.106102061890343,True
13.553366,1,4.591298,4.967154956375941,True
13.693819,4,4.59192,5.77151149325712,True
14.039946,6,4.592816,7.889932870544549,True
14.619884,4,4.593434,7.3783547693723115,True
15.068034,6,4.59432,5.2844217200754695,True
15.549578,5,4.595073,4.32510862993567,True
15.346189,5,4.595828,3.5876446997217504,True
14.553738,4,4.596441,6.4314343878545,True
12.931019,2,4.59679,4.6681250056948755,True
13.948354,5,4.597543,7.2918911860601066,True
13.80207,7,4.598569,3.2137281821302355,True
14.375482,5,4.599329,4.586621224292403,True
14.358944,4,4.599956,6.872312922349541,True
14.041495,5,4.600712,6.221165733480646,True
15.266552,4,4.601332,6.862591701200553,True
13.472742,3,4.601822,6.004067769665627,True
15.280411,3,4.602304,3.52735142228336,True
13.36718,5,4.603058,7.4069342360695565,True
14.9855,3,4.603539,3.514513192079298,True
14.017645,3,4.604025,6.211975387998534,True
12.889745,5,4.604788,3.472875085842944,True
13.962472,3,4.605268,4.288524898538744,True
15.784973,6,4.606153,7.253536419889438,True
15.943605,4,4.606777,7.208601682109448,True
14.009282,3,4.607258,1.7221982562168858,True
14.054384,4,4.607876,3.7007443371212183,True
14.145139,3,4.608361,6.029159141198169,True
14.537396,5,4.60912,6.419259257593924,True
14.023035,6,4.61001,7.987659437128698,True
13.826173,4,4.610633,6.451876250779722,True
14.315402,4,4.611252,4.431031615071569,True
15.469107,4,4.61187,4.630551633701185,True
14.000379,7,4.612898,5.98654136704799,True
14.100868,6,4.61379,3.7728721280352264,True
14.728753,6,4.614673,7.868234107930072,True
13.172742,4,4.615288,7.767539660047044,True
13.047375,2,4.615631,7.046766427015488,True
15.019613,3,4.616117,5.385017420345202,True
14.255905,6,4.617007,5.778542624633443,True
13.25329,11,4.618567,5.5763166582805255,True
14.424185,6,4.619459,5.334425051018629,True
14.378927,5,4.620219,4.122701077916086,True
15.950902,5,4.620978,2.4977829604243214,True
14.080009,5,4.621742,2.6452344844960263,True
13.451909,5,4.622494,3.761220747519062,True
13.88217,6,4.623383,6.505805130440873,True
14.669248,5,4.624142,6.184557422471475,True
15.085211,4,4.624781,5.495326689483884,True
13.704258,6,4.625674,7.534506320653196,True
15.201781,3,4.626157,5.230614810712024,True
13.774272,6,4.627045,6.172190752137971,True
13.811616,4,4.627667,6.733760888219148,True
12.546581,3,4.628146,7.659664324236646,True
13.754975,5,4.6289,7.26953661730923,True
13.229673,3,4.62938,6.192147831159575,True
14.042566,6,4.630265,5.082007724243201,True
15.95554,5,4.631022,6.9329187188936565,True
14.329858,6,4.631913,3.1498818372154624,True
15.56138,4,4.632529,5.961580608469246,True
14.629035,4,4.633147,6.461331265710201,True
13.282098,3,4.633629,5.742296195767511,True
13.307362,7,4.634674,7.251783299325458,True
13.823881,2,4.635028,5.925451047338196,True
14.820608,6,4.635922,2.593481508383333,True
14.389225,2,4.636271,7.869341164443213,True
13.66813,2,4.636611,4.7679911254562395,True
13.096428,3,4.6371,7.455501319107094,True
12.965401,2,4.637463,3.419171911548291,True
13.718209,6,4.638351,7.149734771282609,True
14.031736,3,4.638869,7.298786199049904,True
14.48468,3,4.639357,5.859882576757848,True
14.18056,6,4.640242,6.598599514675046,True
13.493027,5,4.706071,7.056762544078073,True
14.567712,4,4.706839,3.3526018526604586,True
12.971429,4,4.707503,6.005169570087495,True
14.259561,4,4.708161,6.857919203892876,True
15.541776,6,4.709085,5.646002189357372,True
13.129816,3,4.709591,7.884993315297553,True
16.392775,5,4.710371,1.541172498243247,True
14.166831,6,4.71129,7.133908906264164,True
14.271276,5,4.712069,3.2892470539795364,True
13.985008,6,4.712984,4.64853976790072,True
14.295363,7,4.714032,3.424301230762094,True
15.187899,6,4.714937,5.857281037694292,True
16.255757,5,4.715709,3.951139455264469,True
13.615016,4,4.71633,6.975423828038935,True
13.87619,4,4.716958,3.683820573712728,True
14.924243,7,4.718,6.161889767235978,True
14.593541,5,4.718769,5.8055758341907735,True
14.457419,6,4.719674,3.5452231586100837,True
13.584811,8,4.720841,6.061871155717688,True
15.336876,5,4.721605,7.301323819665242,True
14.864416,5,4.722368,6.831230681568642,True
14.063948,6,4.723267,4.220698356215085,True
14.606573,4,4.7239,6.188354682963365,True
13.097511,1,4.72411,7.936111093375749,True
14.443466,5,4.724871,2.670498334082592,True
13.912552,2,4.725221,5.687671496675414,True
15.099395,4,4.725846,6.704651709564615,True
14.279235,6,4.726747,6.231669952625381,True
14.989897,7,4.727783,6.105244195639622,True
14.163945,9,4.7291,6.5102289083413805,True
15.00445,6,4.730008,0.9169843212808344,True
13.528273,3,4.7305,2.9655474188895723,True
13.714639,3,4.730991,7.610301539054904,True
14.095228,7,4.732034,6.7587036458148475,True
13.705041,3,4.732524,2.8026377838895904,True
14.822721,3,4.733016,4.239107146876381,True
12.181316,11,4.734628,5.377599207330299,True
15.411938,3,4.73513,7.284341188894374,True
13.833134,3,4.735622,5.720393130086283,True
13.569561,2,4.735979,6.639757255503984,True
14.552446,5,4.736741,0.7771995771963113,True
14.936818,5,4.737522,7.61514482436916,True
14.61887,5,4.738292,6.175223656320723,True
15.972155,4,4.738921,5.171164844134402,True
15.559306,6,4.739826,7.241795052481487,True
15.774883,6,4.740727,5.438413266618719,True
14.611328,4,4.741353,4.91254291861128,True
13.923532,6,4.742243,6.470798754848238,True
13.108656,2,4.742591,6.903284976160783,True
13.398443,3,4.743079,6.60907486257355,True
13.924577,8,4.744246,7.259782476499133,True
14.443057,5,4.745011,6.568545351353846,True
15.501223,6,4.745914,6.990486049579767,True
12.570616,1,4.746124,6.5088703980922515,True
14.673403,2,4.746466,4.557769817230019,True
14.022784,11,4.748036,3.6629252696437944,True
14.414122,6,4.748936,4.764058839538883,True
13.628509,5,4.749696,4.110582832284806,True
15.124359,5,4.750456,6.109791330769917,True
14.252208,6,4.751373,6.514470480220475,True
13.08598,2,4.751734,4.8395682419968145,True
12.385703,2,4.752082,7.338615519690268,True
14.853474,8,4.753243,6.183101466738402,True
13.750036,4,4.75387,5.844000573963,True
14.01707,5,4.75463,6.014590738951922,True
15.003488,7,4.75566,6.194927657798255,True
13.999561,5,4.75642,3.0097210527506926,True
13.726307,5,4.757194,7.367787684346218,True
14.881334,7,4.758226,6.417354886669926,True
14.332157,6,4.759121,6.423110948752173,True
13.764579,8,4.760286,7.24160719602873,True
14.177838,6,4.761176,4.951914534850924,True
11.910136,15,4.763276,7.58321480105108,True
14.323717,7,4.764311,3.826167606718919,True
13.34259,7,4.765347,6.929849187869826,True
15.670135,6,4.766436,6.954395574793824,True
13.261712,5,4.767222,6.788405882725633,True
14.444239,5,4.767988,5.312768246315185,True
13.967251,4,4.768609,7.148752229436914,True
13.493689,8,4.769775,4.954343073912449,True
16.262107,8,4.770936,3.6983620369995487,True
14.162995,2,4.771284,4.552340726861207,True
14.035099,3,4.771762,6.679147119167965,True
14.481432,4,4.772377,2.1636764946701974,True
13.596213,3,4.772861,6.380011983454947,True
14.413941,7,4.773896,3.178205949899807,True
15.882169,7,4.774926,3.470445228204069,True
13.17002,2,4.775272,5.070719756113372,True
13.641806,3,4.775758,5.411004582377613,True
13.931685,3,4.776239,7.7689231171529665,True
13.21516,2,4.776578,5.7618619987603115,True
14.618419,5,4.77733,7.891301326089015,True
15.331424,5,4.778091,6.824613052107119,True
15.566798,5,4.778854,2.530212284254763,True
13.787655,4,4.779473,4.86391975817577,True
13.747302,6,4.780358,6.777544311913957,True
15.334664,7,4.781389,5.818214892189657,True
15.701541,5,4.782152,6.812009621758387,True
14.059754,5,4.782917,5.494241367506043,True
12.697989,10,4.784347,1.7036521904174216,True
14.871232,8,4.78551,7.1818439822219435,True
15.892401,3,4.786007,5.846725856513875,True
13.054062,2,4.786358,3.268797659846209,True
14.301348,5,4.787113,7.215853024279203,True
15.101215,3,4.787596,6.186710104262681,True
15.163377,6,4.788488,6.985206193581449,True
14.852196,4,4.789117,7.360196061424549,True
13.950081,6,4.792298,6.186282081034125,True
12.937377,4,4.792972,6.467380107887573,True
14.246567,5,4.793761,2.675157395443165,True
13.903055,7,4.794836,7.590651925859603,True
14.685098,7,4.795878,3.372154724494541,True
16.062654,3,4.796375,4.09301226696256,True
14.057213,2,4.796727,6.412590763466122,True
14.538131,2,4.797078,5.273302006397069,True
13.905706,7,4.798111,5.409330093181923,True
15.503447,5,4.798881,4.690859781331796,True
14.216557,6,4.79978,4.977246310697599,True
13.732131,4,4.800406,6.491030547082314,True
14.977823,3,4.800895,5.119862557268391,True
12.661217,1,4.801104,7.454010430899392,True
14.988672,4,4.801729,5.26677811311045,True
15.637765,3,4.802216,5.538421710141958,True
13.722445,7,4.803245,7.720956613044372,True
14.647411,6,4.804149,3.047816010145284,True
14.887535,6,4.805065,4.129683937985331,True
14.192187,6,4.805969,3.9534030121659463,True
14.951628,5,4.806733,7.872372989984934,True
15.20946,7,4.807761,2.25008717291989,True
13.762027,4,4.808384,7.829352767317803,True
14.624255,5,4.809145,2.7638150199989555,True
14.5949,4,4.809772,3.6792244729214993,True
13.397543,4,4.81039,5.80701344351638,True
14.811206,9,4.8117,3.142022401858668,True
15.211338,6,4.812595,6.622987341472703,True
13.693114,4,4.813282,6.411996598154347,True
15.097113,5,4.814062,3.703439863453568,True
14.42424,6,4.814962,5.214244557345986,True
15.855183,6,4.815863,5.013759733729816,True
13.359032,3,4.816351,6.126622494725972,True
15.219293,5,4.817115,6.744898965114854,True
15.190639,5,4.81788,6.312124845543469,True
13.022992,3,4.818367,2.63755232987117,True
15.287224,6,4.819263,7.385525779305567,True
14.273609,6,4.820163,5.09610479097652,True
14.267967,4,4.82079,4.859549624224654,True
13.15772,4,4.821405,6.003005357029019,True
13.923143,3,4.821891,3.1743213909601384,True
15.167124,3,4.822373,6.7805257146212075,True
13.092496,2,4.822724,4.850326198424547,True
14.023109,6,4.823611,4.649795970646839,True
15.059554,6,4.824502,7.708635496635398,True
14.510268,3,4.824996,2.3892836124896046,True
14.436141,7,4.826028,7.266476303605127,True
14.052063,4,4.826652,6.751780841598986,True
13.42643,3,4.827145,7.965381278438523,True
13.894289,2,4.827487,7.066289933136858,True
15.407853,5,4.828252,4.53751597590487,True
13.897865,6,4.829165,7.740431471500204,True
16.211406,3,4.829659,3.776841709984579,True
14.921055,3,4.830148,3.9062034163560058,True
12.927094,2,4.830492,3.670400921762431,True
14.16709,5,4.831254,7.790240746045011,True
13.494583,1,4.831465,7.510161390212577,True
14.057903,5,4.832231,2.6584356333324144,True
13.111521,6,4.833142,7.950686193569824,True
15.998623,3,4.833635,2.8082875777343497,True
14.586945,4,4.834271,2.398711393002605,True
15.667098,7,4.835315,5.482448327667265,True
14.098566,3,4.835814,5.761981382124485,True
13.625602,4,4.836434,7.147649651023407,True
13.991698,7,4.837484,6.237289771225455,True
14.316249,4,4.838121,2.9475187327241024,True
15.080385,2,4.838472,7.550623233988533,True
16.056117,5,4.839236,2.9827613109007864,True
14.016524,3,4.839727,3.9147178683261163,True
14.314765,7,4.840764,6.690124565323875,True
14.196883,2,4.841116,2.9510667052353816,True
13.904583,3,4.841597,4.682463264952266,True
14.291226,3,4.842084,4.793441162640879,True
13.602883,5,4.842853,3.4839899853433063,True
14.41012,2,4.843202,6.533740094717951,True
15.782669,7,4.844231,5.6748058259940155,True
14.174408,4,4.844862,5.521145293867715,True
14.984015,6,4.845758,6.129394466935974,True
14.651797,3,4.846241,7.858700238167177,True
13.946776,2,4.846581,7.476673988389951,True
15.552559,6,4.847476,6.123694828231027,True
13.569746,3,4.847969,7.857926967318828,True
14.42509,5,4.848733,4.83299763217254,True
15.633832,7,4.849768,5.432281615518401,True
15.693389,3,4.850258,5.755717732536666,True
13.051324,5,4.851022,5.4505667452454265,True
13.310014,2,4.851373,6.637602101516402,True
14.397704,6,4.852272,6.6127130736209105,True
13.797329,6,4.853177,4.144134106993825,True
14.064841,3,4.853668,4.345014933798121,True
12.841013,1,4.853879,7.0851041464862,True
12.997853,1,4.854082,7.472918245234968,True
13.22354,2,4.854423,4.132330695971304,True
15.216936,6,4.855318,2.6622920662912453,True
13.315726,4,4.85595,3.0078314784790168,True
14.943555,4,4.856571,7.100848700434719,True
13.542336,3,4.857071,4.014084439633167,True
13.123284,3,4.857558,7.859724329149388,True
12.946445,2,4.857903,2.995659812331455,True
14.274451,4,4.858518,4.182034431486655,True
13.605793,4,4.859139,7.029915461315238,True
14.693871,3,4.859621,7.237085130607927,True
15.090518,5,4.860373,6.59476876926851,True
14.466265,5,4.86113,6.317822815199127,True
12.96144,2,4.861476,1.5122601590399773,True
13.716649,4,4.862094,4.341484135831377,True
14.119856,6,4.862988,2.584312233467398,True
13.046855,5,4.863761,6.847845625213143,True
15.048597,3,4.864245,3.894652442606006,True
15.120933,6,4.86514,3.89199522419866,True
13.052033,4,4.865764,7.026203359259995,True
